hanja	hangul	require_hanja	require_hangul
效果실	효과실	false	false
效進	효진	false	false
效進하다	효진하다	false	false
敍事規範	서사규범	false	false
敍述式	서술식	false	false
敍述文法	서술문법	false	false
敍述的對象形	서술적대상형	false	false
敍述語彙論	서술어휘론	false	false
敍述토	서술토	false	false
敎信者	교신자	false	false
敎務部	교무부	false	false
敎化	교화	false	false
敎化勞動	교화로동	false	false
敎化國	교화국	false	false
敎化室	교화실	false	false
敎化所	교화소	false	false
敎化되다	교화되다	false	false
敎化살이	교화살이	false	false
敎化살이하다	교화살이하다	false	false
敎化하다	교화하다	false	false
敎囑	교촉	false	false
敎囑하다	교촉하다	false	false
敎外敎養機關	교외교양기관	false	false
敎官制	교관제	false	false
敎授	교수	false	false
敎授參觀	교수참관	false	false
敎授合評會	교수합평회	false	false
敎授指導書	교수지도서	false	false
敎授敎養事業	교수교양사업	false	false
敎授競演	교수경연	false	false
敎授要綱	교수요강	false	false
敎授講習	교수강습	false	false
敎授講習所	교수강습소	false	false
敎授講習隊	교수강습대	false	false
敎授遊戲	교수유희	false	false
敎授놀이	교수놀이	false	false
敎材林	교재림	false	false
敎條主義病	교조주의병	false	false
敎正	교정	false	false
敎育大綱	교육대강	false	false
敎育年度	교육년도	false	false
敎育援助費	교육원조비	false	false
敎育計劃	교육계획	false	false
敎育일군	교육일군	false	false
敎訓詩歌	교훈시가	false	false
敎養員	교양원	false	false
敎養員大學	교양원대학	false	false
敎養改造	교양개조	false	false
敎養機關	교양기관	false	false
敎養網	교양망	false	false
敎養論	교양론	false	false
敎養體系	교양체계	false	false
敎養마당	교양마당	false	false
敏活스럽다	민활스럽다	false	false
救助桶	구조통	false	false
救命器材	구명기재	false	false
救命水	구명수	false	false
救命떼	구명떼	false	false
救國大綱	구국대강	false	false
救國軍	구국군	false	false
救巨星	구거성	false	false
救急病院	구급병원	false	false
救急科	구급과	false	false
救急船	구급선	false	false
救急處	구급처	false	false
救急衛生車	구급위생차	false	false
救急表	구급표	false	false
救援列車	구원렬차	false	false
救援器材	구원기재	false	false
救援船	구원선	false	false
救星	구성	false	false
救死不贍	구사불섬	false	false
救濟物資	구제물자	false	false
救荒	구황	false	false
救護	구호	false	false
救護하다	구호하다	false	false
敖民	오민	false	false
敗殘	패잔	false	false
敗殘하다	패잔하다	false	false
敗漢	패한	false	false
敗績	패적	false	false
敗者回復戰	패자회복전	false	false
敗軍	패군	false	false
敗靡	패미	false	false
敗靡하다	패미하다	false	false
敝衣破冠	페의파관	false	false
散兪	산유	false	false
散化貫花	산화관화	false	false
散在林	산재림	false	false
散孔樹種	산공수종	false	false
散布楕圓	산포타원	false	false
散散	산산	false	false
散散짓	산산짓	false	false
散散쪼각	산산쪼각	false	false
散文律	산문률	false	false
散植果樹	산식과수	false	false
散步區	산보구	false	false
散步길	산보길	false	false
散毒器材	산독기재	false	false
散炙盜賊	산적도적	false	false
散犯	산범	false	false
散發	산발	false	false
散發되다	산발되다	false	false
散發하다	산발하다	false	false
散積貨物埠頭	산적화물부두	false	false
散糞	산분	false	false
整備場	정비장	false	false
整備짐函	정비짐함	false	false
整數合列	정수합렬	false	false
整旅	정려	false	false
整旅하다	정려하다	false	false
整理	정리	false	false
整理되다	정리되다	false	false
整理하다	정리하다	false	false
整絲	정사	false	false
整絲하다	정사하다	false	false
整週年	정주년	false	false
敵區偵察	적구정찰	false	false
敵區工作	적구공작	false	false
敵區組織	적구조직	false	false
敵區鬪爭	적구투쟁	false	false
敵對分子	적대분자	false	false
敵對思想	적대사상	false	false
敵後偵察	적후정찰	false	false
敵視政策	적시정책	false	false
敵貨	적화	false	false
敵黨	적당	false	false
敷地計劃	부지계획	false	false
敷盛	부성	false	false
敷盛하다	부성하다	false	false
敷設隊	부설대	false	false
數三家村	수삼가촌	false	false
數値現圖	수치현도	false	false
數値通信	수치통신	false	false
數列	수렬	false	false
數合列	수합렬	false	false
數字回路	수자회로	false	false
數字式	수자식	false	false
數字式彈性波探査機具	수자식탄성파탐사기구	false	false
數字式操縱	수자식조종	false	false
數字式操縱工作機械	수자식조종공작기계	false	false
數字式畫像電送	수자식화상전송	false	false
數字式通信	수자식통신	false	false
數字式電壓計	수자식전압계	false	false
數字形	수자형	false	false
數字形位相計	수자형위상계	false	false
數字形周波數計	수자형주파수계	false	false
數字形周波數變換方式位相計	수자형주파수변환방식위상계	false	false
數字形定格값周波數計	수자형정격값주파수계	false	false
數字形測定計器	수자형측정계기	false	false
數字形瞬間값周波數計	수자형순간값주파수계	false	false
數字形自動計算器	수자형자동계산기	false	false
數字形計算器	수자형계산기	false	false
數字形集積回路	수자형집적회로	false	false
數字形電壓計	수자형전압계	false	false
數字形電子計算器	수자형전자계산기	false	false
數字操縱體系	수자조종체계	false	false
數字數字變換器	수자수자변환기	false	false
數字模擬	수자모의	false	false
數字相似變換器	수자상사변환기	false	false
數字網차기	수자망차기	false	false
數字表示板	수자표시판	false	false
數學鏡	수학경	false	false
數方程式	수방정식	false	false
數歲	수세	false	false
數減要素	수감요소	false	false
數理大學	수리대학	false	false
數理論理	수리론리	false	false
數理運營學	수리운영학	false	false
數範疇	수범주	false	false
數量數詞	수량수사	false	false
數鬪目	수투목	false	false
數대	수대	false	false
數대집	수대집	false	false
數자리	수자리	false	false
數풀이	수풀이	false	false
數풀이하다	수풀이하다	false	false
斂容	렴용	false	false
斂容하다	렴용하다	false	false
斂散	렴산	false	false
斂昏	렴혼	false	false
斂膝暝目	렴슬명목	false	false
斂膝端坐	렴슬단좌	false	false
斂襟	렴금	false	false
斂襟하다	렴금하다	false	false
斂跡	렴적	false	false
斂跡하다	렴적하다	false	false
斂錢	렴전	false	false
斂錢하다	렴전하다	false	false
斂髮	렴발	false	false
文件놀음	문건놀음	false	false
文冊	문책	false	false
文化制度	문화제도	false	false
文化啓蒙機關	문화계몽기관	false	false
文化器材	문화기재	false	false
文化奉仕船	문화봉사선	false	false
文化宮殿	문화궁전	false	false
文化綜態	문화종태	false	false
文化緞	문화단	false	false
文化農村	문화농촌	false	false
文化갖춤새	문화갖춤새	false	false
文壇主義	문단주의	false	false
文契	문계	false	false
文字列	문자렬	false	false
文字名	문자명	false	false
文字樂譜	문자악보	false	false
文字읽기裝置	문자읽기장치	false	false
文字크기	문자크기	false	false
文學藝術革命	문학예술혁명	false	false
文學論說	문학론설	false	false
文德郡	문덕군	false	false
文書冊	문서책	false	false
文書狀	문서장	false	false
文本	문본	false	false
文法情報	문법정보	false	false
文法的形態	문법적형태	false	false
文法的成分化	문법적성분화	false	false
文法的手段	문법적수단	false	false
文法的手法	문법적수법	false	false
文獻庫	문헌고	false	false
文獻槪觀	문헌개관	false	false
文珠花	문주화	false	false
文章力點	문장력점	false	false
文章加工學	문장가공학	false	false
文章成分化	문장성분화	false	false
文章符號法	문장부호법	false	false
文章論的句	문장론적구	false	false
文章論的形態	문장론적형태	false	false
文章論的統合	문장론적통합	false	false
文章소리마루	문장소리마루	false	false
文脈辭典	문맥사전	false	false
文藝小組	문예소조	false	false
文藝戰線	문예전선	false	false
文藝理論	문예리론	false	false
文藝論說	문예론설	false	false
文體論的同義語	문체론적동의어	false	false
文體論的手段	문체론적수단	false	false
文體論的手法	문체론적수법	false	false
文體論的色彩	문체론적색채	false	false
文體論的色갈	문체론적색갈	false	false
文體論的語彙	문체론적어휘	false	false
文魚동이	문어동이	false	false
文魚소왜	문어소왜	false	false
文魚지가리	문어지가리	false	false
文틀	문틀	false	false
斑煮	반자	false	false
斑竹살	반죽살	false	false
斗護人	두호인	false	false
料	료	false	false
料亭	료정	false	false
料外	료외	false	false
料峭	료초	false	false
料布	료포	false	false
料度	료탁	false	false
料度하다	료탁하다	false	false
料法	료법	false	false
料物庫	료물고	false	false
料理	료리	false	false
料理師	료리사	false	false
料理店	료리점	false	false
料理法	료리법	false	false
料理術	료리술	false	false
料理되다	료리되다	false	false
料理술	료리술	false	false
料理집	료리집	false	false
料理차림表	료리차림표	false	false
料理하다	료리하다	false	false
料米	료미	false	false
料量	료량	false	false
料量分數	료량분수	false	false
料量껏	료량껏	false	false
料量하다	료량하다	false	false
料金	료금	false	false
料食	료식	false	false
斜紋組織	사문조직	false	false
斜線構圖	사선구도	false	false
斜線隊形	사선대형	false	false
斜軸投影法	사축투영법	false	false
斜面射擊	사면사격	false	false
斟酌소리	짐작소리	false	false
斟酌치기	짐작치기	false	false
斬衰直領	참최직령	false	false
斯文亂賊	사문란적	false	false
新坪	신평	false	false
新坪郡	신평군	false	false
新墾農法	신간농법	false	false
新女子	신녀자	false	false
新女性	신녀성	false	false
新婦감	신부감	false	false
新島郡	신도군	false	false
新工	신공	false	false
新年狀	신년장	false	false
新成期	신성기	false	false
新捧	신봉	false	false
新派	신파	false	false
新派氣	신파기	false	false
新派演技	신파연기	false	false
新派놀음	신파놀음	false	false
新浪漫主義	신랑만주의	false	false
新産兒	신산아	false	false
新皇	신황	false	false
新稻米	신도미	false	false
新綿	신면	false	false
新聞張	신문장	false	false
新聞版型	신문판형	false	false
新聞칸	신문칸	false	false
新舊醫	신구의	false	false
新藥局	신약국	false	false
新藥房	신약방	false	false
新解放地球	신해방지구	false	false
新訴處理	신소처리	false	false
新語造成	신어조성	false	false
新貨幣	신화페	false	false
新資窠	신자과	false	false
新院郡	신원군	false	false
新陽郡	신양군	false	false
新面目	신면목	false	false
新馬	신마	false	false
新體	신체	false	false
新아우	신아우	false	false
新풀이논	신풀이논	false	false
斷列帶	단렬대	false	false
斷命	단명	false	false
斷命하다	단명하다	false	false
斷子	단자	false	false
斷層덕땅	단층덕땅	false	false
斷層비지	단층비지	false	false
斷末	단말	false	false
斷末摩相	단말마상	false	false
斷泄	단설	false	false
斷熱系	단열계	false	false
斷簡尺素	단간척소	false	false
斷絲率	단사률	false	false
斷鐵機	단철기	false	false
方位信號爆彈	방위신호폭탄	false	false
方位番號	방위번호	false	false
方到	방도	false	false
方到하다	방도하다	false	false
方向上指導	방향상지도	false	false
方向搖動指示機	방향요동지시기	false	false
方向濾波器	방향려파기	false	false
方向發破	방향발파	false	false
方向的指導	방향적지도	false	false
方向손잡이	방향손잡이	false	false
方向재개	방향재개	false	false
方外	방외	false	false
方外士	방외사	false	false
方席이	방석이	false	false
方式上學	방식상학	false	false
方強하다	방강하다	false	false
方極	방극	false	false
方極하다	방극하다	false	false
方正하다	방정하다	false	false
方正히	방정히	false	false
方言의水平化	방언의수평화	false	false
方言의고루되기	방언의고루되기	false	false
方陣圖	방진도	false	false
方面大吏	방면대리	false	false
方틀구뎅이	방틀구뎅이	false	false
方틀써레	방틀써레	false	false
於中間치기	어중간치기	false	false
於左於右	어좌어우	false	false
於間於間	어간어간	false	false
施工主	시공주	false	false
施工이음줄	시공이음줄	false	false
施肥工	시비공	false	false
施肥年度	시비년도	false	false
施藥代	시약대	false	false
旅	려	false	false
旅中	려중	false	false
旅人	려인	false	false
旅人宿	려인숙	false	false
旅人樹	여인수	false	false
旅人蕉	여인초	false	false
旅具	려구	false	false
旅券	려권	false	false
旅卦	려괘	false	false
旅商	려상	false	false
旅團	려단	false	false
旅團長	려단장	false	false
旅客	려객	false	false
旅客保險	려객보험	false	false
旅客列車	려객렬차	false	false
旅客司令	려객사령	false	false
旅客埠頭	려객부두	false	false
旅客室	려객실	false	false
旅客專務	려객전무	false	false
旅客技術驛	려객기술역	false	false
旅客機	려객기	false	false
旅客港	려객항	false	false
旅客港口	려객항구	false	false
旅客船	려객선	false	false
旅客車	려객차	false	false
旅客飛行場	려객비행장	false	false
旅客驛	려객역	false	false
旅客배	려객배	false	false
旅宿	려숙	false	false
旅寢	려침	false	false
旅帥	려수	false	false
旅幕	려막	false	false
旅店	려점	false	false
旅情	려정	false	false
旅愁	려수	false	false
旅懷	려회	false	false
旅次	려차	false	false
旅毒	려독	false	false
旅況	려황	false	false
旅程	려정	false	false
旅窓	려창	false	false
旅舍	려사	false	false
旅苦	려고	false	false
旅行	려행	false	false
旅行免狀	려행면장	false	false
旅行具	려행구	false	false
旅行券	려행권	false	false
旅行地	려행지	false	false
旅行客	려행객	false	false
旅行家	려행가	false	false
旅行社	려행사	false	false
旅行者	려행자	false	false
旅行記	려행기	false	false
旅行길	려행길	false	false
旅行하다	려행하다	false	false
旅裝	려장	false	false
旅費	려비	false	false
旅路	려로	false	false
旅進旅退	려진려퇴	false	false
旅長	려장	false	false
旅閣	려각	false	false
旅需錢	려수전	false	false
旅館	려관	false	false
旅館房	려관방	false	false
旅館業	려관업	false	false
旅館費	려관비	false	false
旅館집	려관집	false	false
旅體	려체	false	false
旅魂	려혼	false	false
旅鳥	려조	false	false
旋卽	선즉	false	false
旋回支持裝置	선회지지장치	false	false
旋回機構	선회기구	false	false
旋回臺板	선회대판	false	false
旋壓機	선압기	false	false
旋律	선률	false	false
旋律線	선률선	false	false
旋律받아쓰기	선률받아쓰기	false	false
旌旆	정패	false	false
旌旗	정기	false	false
旌褒	정포	false	false
族伯	족백	false	false
族伯叔祖父母	족백숙조부모	false	false
族子	족자	false	false
族屬	족속	false	false
族戰	족전	false	false
族是	족시	false	false
族曾祖姑	족증조고	false	false
族曾祖父母	족증조부모	false	false
旗旒信號旗	기류신호기	false	false
旗號치다	기호치다	false	false
旗대	기대	false	false
旗대기둥	기대기둥	false	false
旗대나물	깃대나물	false	false
旗대춤	기대춤	false	false
旗발	기발	false	false
旗발信號	기발신호	false	false
旗발運動	기발운동	false	false
旗발隊	기발대	false	false
旗발體操	기발체조	false	false
旗발귀잎이끼	기발귀잎이끼	false	false
旗발대	기발대	false	false
旗발도미	기발도미	false	false
旗발바다지렁이	기발바다지렁이	false	false
旗발이끼	기발이끼	false	false
旣存公式	기존공식	false	false
旣往날	기왕날	false	false
旣成藥	기성약	false	false
旣發之矢	기발지시	false	false
旣約여러마디式	기약여러마디식	false	false
日工勞動	일공로동	false	false
日工군	일공군	false	false
日工일	일공일	false	false
日工품	일공품	false	false
日幼稚園	일유치원	false	false
日托兒所	일탁아소	false	false
日收돈	일수돈	false	false
日日年年	일일년년	false	false
日月星宿圖	일월성수도	false	false
日月星辰圖	일월성신도	false	false
日毒	일독	false	false
日氣豫報員	일기예보원	false	false
日氣豫報學	일기예보학	false	false
日用工藝	일용공예	false	false
日給量	일급량	false	false
日蝕性炎	일식성염	false	false
日蝕旣	일식기	false	false
日間調節	일간조절	false	false
早婚姻	조혼인	false	false
早婚姻하다	조혼인하다	false	false
早期性成熟症	조기성성숙증	false	false
早期現物稅	조기현물세	false	false
早生果實	조생과실	false	false
早白髮病菌	조백발병균	false	false
早硬劑	조경제	false	false
早穀	조곡	false	false
旭日方昇	욱일방승	false	false
昂	앙	false	false
昂揚	앙양	false	false
昂揚되다	앙양되다	false	false
昂揚하다	앙양하다	false	false
昆布밭	곤포밭	false	false
昆蟲誘引劑	곤충유인제	false	false
昆蟲잡이	곤충잡이	false	false
昇沈	승침	false	false
昇降내기	승강내기	false	false
昇降내기하다	승강내기하다	false	false
明仁하다	명인하다	false	false
明卵밥	명란밥	false	false
明太膾	명태회	false	false
明太豆腐醬	명태두부장	false	false
明太食醯	명태식혜	false	false
明太饅頭	명태만두	false	false
明太고지	명태고지	false	false
明太꼬치	명태꼬치	false	false
明太대가리젓	명태대가리젓	false	false
明太밸젓	명태밸젓	false	false
明太순대	명태순대	false	false
明太알젓	명태알젓	false	false
明太알지지개	명태알지지개	false	false
明太완자국	명태완자국	false	false
明太젓	명태젓	false	false
明太튀기	명태튀기	false	false
明滅燈	명멸등	false	false
明紬닻채찍벌레	명주닻채찍벌레	false	false
明紬살조개	명주살조개	false	false
明聰하다	명총하다	false	false
明識	명식	false	false
明轉換	명전환	false	false
明部	명부	false	false
明釋	명석	false	false
明釋하다	명석하다	false	false
易心	역심	false	false
易心하다	역심하다	false	false
易筮	역서	false	false
昔瘤	석류	false	false
星官	성관	false	false
星座儀	성좌의	false	false
星形連結	성형련결	false	false
映像圖	영상도	false	false
映像要素	영상요소	false	false
映寫技術員	영사기술원	false	false
映寫機窓	영사기창	false	false
映寫視窓	영사시창	false	false
映彩로이	영채로이	false	false
映彩롭다	영채롭다	false	false
映畫創造體系	영화창조체계	false	false
映畫商標	영화상표	false	false
映畫場面	영화장면	false	false
映畫宣傳畫	영화선전화	false	false
映畫技術學	영화기술학	false	false
映畫敎育室	영화교육실	false	false
映畫文學	영화문학	false	false
映畫文學文體	영화문학문체	false	false
映畫文獻	영화문헌	false	false
映畫文獻庫	영화문헌고	false	false
映畫月曆	영화월력	false	false
映畫畫幅	영화화폭	false	false
映畫祝典	영화축전	false	false
映畫編修	영화편수	false	false
映畫編輯員	영화편집원	false	false
映畫車	영화차	false	false
映畫달曆	영화달력	false	false
春化	춘화	false	false
春半	춘반	false	false
春宵千金	춘소천금	false	false
春情期	춘정기	false	false
春播밀	춘파밀	false	false
春月	춘월	false	false
春祈	춘기	false	false
春祈하다	춘기하다	false	false
春窮夏困	춘궁하곤	false	false
春耕隊	춘경대	false	false
春花老骨	춘화로골	false	false
春風時節	춘풍시절	false	false
昭穆	소목	false	false
時	시	false	false
時中郡	시중군	false	false
時代語	시대어	false	false
時代錯覺	시대착각	false	false
時刻빨리	시각빨리	false	false
時務	시무	false	false
時報映畫	시보영화	false	false
時座口座	시좌구좌	false	false
時座預金	시좌예금	false	false
時推人	시추인	false	false
時殊風異	시수풍이	false	false
時疫	시역	false	false
時疫痢	시역리	false	false
時移俗易	시이속역	false	false
時稱토	시칭토	false	false
時行嗽	시행수	false	false
時表줄	시표줄	false	false
時間	시간	false	false
時間分離體系	시간분리체계	false	false
時間副文	시간부문	false	false
時間固定法	시간고정법	false	false
時間地雷	시간지뢰	false	false
時間差	시간차	false	false
時間彈	시간탄	false	false
時間標識器	시간표식기	false	false
時間狀況語	시간상황어	false	false
時間範疇	시간범주	false	false
時間選別器	시간선별기	false	false
時間量子化	시간량자화	false	false
時間늦추기	시간늦추기	false	false
時間토	시간토	false	false
時間헤염	시간헤염	false	false
晉州戰鬪	진주전투	false	false
晉州農民暴動	진주농민폭동	false	false
晝夜間	주야간	false	false
晝標	주표	false	false
晩年樂	만년락	false	false
普及員	보급원	false	false
普及室	보급실	false	false
普及社	보급사	false	false
普天七星長魚	보천칠성장어	false	false
普天郡	보천군	false	false
普知	보지	false	false
普通分岐器	보통분기기	false	false
普通列車	보통렬차	false	false
普通彈알	보통탄알	false	false
普通旅客列車	보통려객렬차	false	false
普通法令	보통법령	false	false
普通狼瘡	보통랑창	false	false
普通生	보통생	false	false
普通貯金	보통저금	false	false
普通還元劑	보통환원제	false	false
普通걷기	보통걷기	false	false
普通걸床	보통걸상	false	false
普通깨기	보통깨기	false	false
普通말	보통말	false	false
普通무늬	보통무늬	false	false
普通무늬누에	보통무늬누에	false	false
普通빔	보통빔	false	false
普通빛線	보통빛선	false	false
普通여드름	보통여드름	false	false
普遍事典	보편사전	false	false
普遍人稱文	보편인칭문	false	false
普遍植物	보편식물	false	false
景致그림	경치그림	false	false
晴景	청경	false	false
晶晶하다	정정하다	false	false
晶相	정상	false	false
智劣者	지렬자	false	false
智器	지기	false	false
智塔里遺跡	지탑리유적	false	false
智富力強	지부력강	false	false
智富力強하다	지부력강하다	false	false
智德體춤	지덕체춤	false	false
智情	지정	false	false
智慧주머니	지혜주머니	false	false
智能電話	지능전화	false	false
智通	지통	false	false
智鑒	지감	false	false
暈滃法	훈옹법	false	false
暑癇	서간	false	false
暑迷	서미	false	false
暖流性물고기	난류성물고기	false	false
暖爐불	난로불	false	false
暗去來罪	암거래죄	false	false
暗害分子	암해분자	false	false
暗害用毒物質	암해용독물질	false	false
暗所順應	암소순응	false	false
暗渠물빼기	암거물빼기	false	false
暗澹相	암담상	false	false
暗示療法	암시료법	false	false
暗示鏡	암시경	false	false
暗究	암구	false	false
暗色鑛物	암색광물	false	false
暗號文	암호문	false	false
暗號電	암호전	false	false
暗褐色밤나비	암갈색밤나비	false	false
暗詐	암사	false	false
暗買場	암매장	false	false
暗賣場	암매장	false	false
暗轉幕	암전막	false	false
暗隧道	암추도	false	false
暗電	암전	false	false
暗黑裁判	암흑재판	false	false
暫定的拒否權	잠정적거부권	false	false
暫間	잠간	false	false
暮會	모회	false	false
暴論	폭론	false	false
暴風波	폭풍파	false	false
曆博士	력박사	false	false
曆學	력학	false	false
曆年	력년	false	false
曆數	력수	false	false
曆日	력일	false	false
曆日數	력일수	false	false
曆日時間	력일시간	false	false
曆日稼動時間	력일가동시간	false	false
曆書	력서	false	false
曆書帳	력서장	false	false
曆法	력법	false	false
曆程時	력정시	false	false
曆算	력산	false	false
曆象家	력상가	false	false
曉明	효명	false	false
曉星	효성	false	false
曜日板	요일판	false	false
曝氣生物濾過못	포기생물려과못	false	false
曝氣못	포기못	false	false
曠廢	광페	false	false
曲水流觴	곡수류상	false	false
曲潔하다	곡결하다	false	false
曲瓊	곡경	false	false
曲筆舞文	곡필무문	false	false
曲線自動記錄機	곡선자동기록기	false	false
曲線다리	곡선다리	false	false
曲線뜨기	곡선뜨기	false	false
曲線마름	곡선마름	false	false
曲線이발齒車	곡선이발치차	false	false
曲線자리標系	곡선자리표계	false	false
曲評	곡평	false	false
曲評하다	곡평하다	false	false
曲譜冊	곡보책	false	false
曲賞	곡상	false	false
曲面채	곡면채	false	false
更之更	갱지갱	false	false
更新成熟期	갱신성숙기	false	false
更立	갱립	false	false
更等	경등	false	false
更言	갱언	false	false
更返	갱반	false	false
更返하다	갱반하다	false	false
更迭	갱질	false	false
更迭揮發油	갱질휘발유	false	false
更迭觸媒	갱질촉매	false	false
更靑年	갱청년	false	false
更靑年되다	갱청년되다	false	false
更靑年하다	갱청년하다	false	false
書籍語	서적어	false	false
書翰體小說	서한체소설	false	false
書腦	서뇌	false	false
書辭言語行爲	서사언어행위	false	false
曼達사람	만달사람	false	false
曾祖	증조	false	false
替劃	체획	false	false
替劃하다	체획하다	false	false
最低나이	최저나이	false	false
最前哨	최전초	false	false
最前緣	최전연	false	false
最勝級	최승급	false	false
最勝臺	최승대	false	false
最古나이	최고나이	false	false
最大公尺度	최대공척도	false	false
最大急行	최대급행	false	false
最大最小값方法	최대최소값방법	false	false
最大潮量	최대조량	false	false
最大磁化抹消	최대자화말소	false	false
最大許容間隔	최대허용간격	false	false
最大離隔	최대리격	false	false
最大물氣간직率	최대물기간직률	false	false
最小乾舷船舶	최소건현선박	false	false
最小共通倍數	최소공통배수	false	false
最小接近距離	최소접근거리	false	false
最小束縛原理	최소속박원리	false	false
最小照尺	최소조척	false	false
最小느낌電流	최소느낌전류	false	false
最小두제곱法	최소두제곱법	false	false
最小들림소리	최소들림소리	false	false
最小무게設計	최소무게설계	false	false
最廉	최렴	false	false
最廉價	최렴가	false	false
最急行	최급행	false	false
最惠制度	최혜제도	false	false
最終所得	최종소득	false	false
最終疾走	최종질주	false	false
最繁時負荷	최번시부하	false	false
最良化	최량화	false	false
最良化하다	최량화하다	false	false
最良操縱	최량조종	false	false
最良符號化	최량부호화	false	false
最良計劃化	최량계획화	false	false
最良設計	최량설계	false	false
最良調節機	최량조절기	false	false
最薄層炭	최박층탄	false	false
最速下降線	최속하강선	false	false
最適線形回路網	최적선형회로망	false	false
最適잎面積	최적잎면적	false	false
最重하다	최중하다	false	false
最高主權機關	최고주권기관	false	false
最高人民會議	최고인민회의	false	false
最高人民會議常設會議	최고인민회의상설회의	false	false
最高壓送電	최고압송전	false	false
最高檢察所	최고검찰소	false	false
最高次마디	최고차마디	false	false
最高神父	최고신부	false	false
最高立法機關	최고립법기관	false	false
會同	회동	false	false
會同하다	회동하다	false	false
會團	회단	false	false
會葬	회장	false	false
會葬군	회장군	false	false
會計	회계	false	false
會計하다	회계하다	false	false
會話型體系	회화형체계	false	false
會話語文法	회화어문법	false	false
月姆	월모	false	false
月態	월태	false	false
月收邊	월수변	false	false
月收돈	월수돈	false	false
月沈	월침	false	false
月託兒所	월탁아소	false	false
月託兒班	월탁아반	false	false
月賦店	월부점	false	false
月餠	월병	false	false
月齡	월령	false	false
有別나다	류별나다	false	false
有情스럽다	유정스럽다	false	false
有懇하다	유간하다	false	false
有放	유방	false	false
有放機	유방기	false	false
有效分蘖	유효분얼	false	false
有效높이	유효높이	false	false
有效비量	유효비량	false	false
有效아지	유효아지	false	false
有效아지치기	유효아지치기	false	false
有效짐	유효짐	false	false
有杆錨	유간묘	false	false
有極性	유극성	false	false
有機建材	유기건재	false	false
有機殺草劑	유기살초제	false	false
有機燐劑農藥中毒	유기린제농약중독	false	false
有機燐殺蟲藥	유기린살충약	false	false
有機質抑制劑	유기질억제제	false	false
有機鑛物質肥料	유기광물질비료	false	false
有毛곤쟁이	유모곤쟁이	false	false
有理化單位系	유리화단위계	false	false
有理型	유리형	false	false
有生力量	유생력량	false	false
有用勞動	유용로동	false	false
有男有女하다	유남유녀하다	false	false
有紋綠紗	유문록사	false	false
有給일군	유급일군	false	false
有絲分裂	유사분렬	false	false
有線手	유선수	false	false
有線放送機	유선방송기	false	false
有線通信手	유선통신수	false	false
有罰	유벌	false	false
有色冶金工業	유색야금공업	false	false
有色壓延	유색압연	false	false
有色金屬	유색금속	false	false
有蓋坊桶	유개방통	false	false
有表스럽다	유표스럽다	false	false
有角白帽	유각백모	false	false
有賞	유상	false	false
有限合列	유한합렬	false	false
有限自動體	유한자동체	false	false
有限모임	유한모임	false	false
有響音	유향음	false	false
服務	복무	false	false
服務心	복무심	false	false
服務하다	복무하다	false	false
服從變更	복종변경	false	false
服從變更하다	복종변경하다	false	false
服짜리	복짜리	false	false
朔望平均滿민물높이	삭망평균만민물높이	false	false
朔望平均썰물높이	삭망평균썰물높이	false	false
朗吟	랑음	false	false
朗吟하다	랑음하다	false	false
朗月	랑월	false	false
朗朗細語	랑랑세어	false	false
朗朗하다	랑랑하다	false	false
朗朗히	랑랑히	false	false
朗然하다	랑연하다	false	false
朗然히	랑연히	false	false
朗詠	랑영	false	false
朗詠調	랑영조	false	false
朗詠하다	랑영하다	false	false
朗誦	랑송	false	false
朗誦하다	랑송하다	false	false
朗讀	랑독	false	false
朗讀臺	랑독대	false	false
朗讀하다	랑독하다	false	false
望步哨	망보초	false	false
望遠地點	망원지점	false	false
望遠戰術	망원전술	false	false
望遠步哨	망원보초	false	false
朝三暮四	조삼모사	false	false
朝右	조우	false	false
朝市	조시	false	false
朝往暮來	조왕모래	false	false
朝紳	조신	false	false
朝起暮消	조기모소	false	false
朝飯술	조반술	false	false
朝飯질	조반질	false	false
朝飯질하다	조반질하다	false	false
朝鮮半島	조선반도	false	false
朝鮮半가는털羊	조선반가는털양	false	false
朝鮮地理	조선지리	false	false
朝鮮封建王朝實錄	조선봉건왕조실록	false	false
朝鮮文	조선문	false	false
朝鮮族	조선족	false	false
朝鮮曲	조선곡	false	false
朝鮮歷史	조선력사	false	false
朝鮮畫	조선화	false	false
朝鮮繡	조선수	false	false
朝鮮膏藥	조선고약	false	false
朝鮮글	조선글	false	false
朝鮮글字	조선글자	false	false
朝鮮글날	조선글날	false	false
朝鮮닥나무	조선닥나무	false	false
朝鮮삽주	조선삽주	false	false
朝鮮애기풍뎅이	조선애기풍뎅이	false	false
朝鮮염소	조선염소	false	false
朝鮮옛類型사람	조선옛류형사람	false	false
朝鮮절	조선절	false	false
朝鮮젖소	조선젖소	false	false
期會	기회	false	false
期會하다	기회하다	false	false
期限傭船	기한용선	false	false
期하다	기하다	false	false
木冊	목책	false	false
木削板	목삭판	false	false
木削機	목삭기	false	false
木削밥	목삭밥	false	false
木匣板船	목갑판선	false	false
木匣銃	목갑총	false	false
木壚床	목로상	false	false
木奴婢	목노비	false	false
木手망태	목수망태	false	false
木材蒸解	목재증해	false	false
木材물分解	목재물분해	false	false
木杖	목장	false	false
木柏子	목박자	false	false
木毬版畫	목구판화	false	false
木片機	목편기	false	false
